,bike_id,age_scaled,model_type,no_of_riding_sessions,no_of_charging_sessions,charging_behavior,mileage_km_per_soc
2512,bike_15960,0.3333333333333333,Model_4,13,6,Good,0.7592680692212608
2513,bike_15503,0.3333333333333333,Model_4,222,28,Good,0.8269392136801264
2514,bike_3936,0.8333333333333333,Model_1,579,67,Decent,1.0837317288652482
2515,bike_22367,0.3333333333333333,Model_4,191,28,Decent,1.2772009494949623
2516,bike_26740,0.3333333333333333,Model_4,277,40,Decent,0.7428158809059261
2517,bike_25622,0.3333333333333333,Model_4,306,115,Bad,0.5597019698492461
2518,bike_20015,0.3333333333333333,Model_4,470,132,Decent,0.8839436690526369
2519,bike_10428,0.3333333333333333,Model_4,873,131,Bad,0.9235574357973424
2520,bike_10702,0.3333333333333333,Model_3,466,31,Good,0.7846825461798319
2521,bike_24338,0.3333333333333333,Model_4,1392,175,Decent,0.8691496535308316
2522,bike_16340,0.3333333333333333,Model_4,1748,349,Decent,0.792796083874652
2523,bike_14094,0.3333333333333333,Model_4,1283,59,Decent,0.884338574597541
2524,bike_9157,0.8333333333333333,Model_1,1595,237,Decent,0.8224036887058824
2525,bike_28355,0.3333333333333333,Model_4,1833,143,Good,0.8031111640067307
2526,bike_22398,0.3333333333333333,Model_4,711,116,Bad,0.8447615317663129
2527,bike_2815,0.3333333333333333,Model_4,1019,43,Good,0.8850927595537811
2528,bike_2471,0.3333333333333333,Model_4,699,84,Good,0.8855382188720782
2529,bike_28069,0.3333333333333333,Model_3,1198,121,Bad,0.9859968868677322
2530,bike_20909,0.3333333333333333,Model_4,1188,85,Decent,1.0585256456897594
2531,bike_12334,0.3333333333333333,Model_3,398,35,Decent,0.8601227495609771
2532,bike_21026,0.3333333333333333,Model_3,354,57,Decent,0.7206856444483548
2533,bike_21265,0.3333333333333333,Model_4,57,9,Good,0.8601791026211433
2534,bike_1866,0.3333333333333333,Model_4,526,20,Good,0.6387729469964665
2535,bike_16849,0.3333333333333333,Model_4,510,102,Decent,0.7416259854420726
2536,bike_7218,0.3333333333333333,Model_4,154,12,Good,0.9894981404428904
2537,bike_26467,0.3333333333333333,Model_4,1862,154,Decent,0.9147301801713968
2538,bike_5445,0.3333333333333333,Model_4,322,39,Decent,0.8883381788592338
2539,bike_14190,0.3333333333333333,Model_4,664,164,Bad,0.6430099843094046
2540,bike_1660,0.3333333333333333,Model_4,425,50,Decent,0.8249931169353288
2541,bike_24707,0.3333333333333333,Model_4,1267,214,Decent,0.8546666825096532
2542,bike_6929,0.3333333333333333,Model_3,749,63,Decent,0.8003088683456611
2543,bike_3804,0.8333333333333333,Model_1,350,58,Good,0.8930501399651568
2544,bike_24795,0.3333333333333333,Model_4,683,41,Decent,0.8611096685444277
2545,bike_18757,0.3333333333333333,Model_4,852,44,Decent,0.9355102075059164
2546,bike_4063,0.3333333333333333,Model_4,1261,202,Decent,0.8632929254119855
2547,bike_7143,0.3333333333333333,Model_4,713,124,Good,0.9458484065496284
2548,bike_7320,0.3333333333333333,Model_4,1447,151,Decent,0.8157435502043034
2549,bike_7451,0.8333333333333333,Model_1,271,60,Decent,0.6015723494444445
2550,bike_22571,0.3333333333333333,Model_4,466,47,Decent,0.9221049040912136
2551,bike_4820,0.30952380952380953,Model_4,1646,133,Good,0.7409836362265588
2552,bike_18709,0.30952380952380953,Model_4,689,62,Decent,0.799537897477109
2553,bike_14708,0.30952380952380953,Model_3,1097,198,Bad,0.8720617073393647
2554,bike_14303,0.8333333333333333,Model_1,949,229,Bad,1.7949966299999998
2555,bike_12156,0.30952380952380953,Model_4,984,82,Decent,0.6939376758019022
2556,bike_19060,0.30952380952380953,Model_4,1716,103,Good,0.8156978384007548
2557,bike_4696,0.30952380952380953,Model_3,1177,234,Bad,0.8650873432251306
2558,bike_1471,0.30952380952380953,Model_4,628,35,Good,0.9977708196555218
2559,bike_22857,0.30952380952380953,Model_4,539,50,Decent,0.6971797121498087
2560,bike_15687,0.30952380952380953,Model_3,1112,102,Decent,0.681277146382733
2561,bike_12026,0.30952380952380953,Model_4,583,121,Good,0.9005342022587267
2562,bike_20980,0.30952380952380953,Model_4,2253,291,Bad,0.9164560488357786
2563,bike_3721,0.30952380952380953,Model_3,863,58,Decent,0.93306306340369
2564,bike_26912,0.30952380952380953,Model_4,1095,108,Decent,0.9389245132819288
2565,bike_12388,0.30952380952380953,Model_4,827,104,Decent,1.0307142476463276
2566,bike_22934,0.30952380952380953,Model_4,1300,241,Bad,0.9232832322990776
2567,bike_11771,0.30952380952380953,Model_4,1162,221,Bad,0.8350649112672531
2568,bike_23052,0.30952380952380953,Model_3,719,158,Decent,0.9562580623321514
2569,bike_25651,0.30952380952380953,Model_4,805,94,Decent,0.7957073808302343
2570,bike_5312,0.30952380952380953,Model_4,1381,68,Decent,0.8233432564679416
2571,bike_10260,0.30952380952380953,Model_4,2058,270,Bad,0.6636352089878472
2572,bike_3627,0.30952380952380953,Model_4,1353,295,Bad,0.794182135065074
2573,bike_306,0.30952380952380953,Model_4,1060,96,Decent,0.8715116765783538
2574,bike_20981,0.30952380952380953,Model_4,97,10,Decent,0.7063002909632572
2575,bike_6243,0.30952380952380953,Model_4,988,223,Decent,0.7013622499999999
2576,bike_4918,0.30952380952380953,Model_4,977,39,Good,0.7686580729820159
2577,bike_25628,0.8333333333333333,Model_1,241,82,Decent,0.681852858358209
2578,bike_5930,0.30952380952380953,Model_4,1447,102,Decent,0.6051871988957902
2579,bike_23934,0.8095238095238094,Model_1,443,53,Decent,0.7526306988461539
2580,bike_25085,0.30952380952380953,Model_4,355,53,Decent,0.7226269125560538
2581,bike_25795,0.30952380952380953,Model_4,829,131,Decent,0.980343985413069
2582,bike_4127,0.30952380952380953,Model_3,281,42,Bad,0.882736099581539
2583,bike_20700,0.30952380952380953,Model_4,709,30,Good,0.8938207511950288
2584,bike_19962,0.30952380952380953,Model_4,1310,185,Decent,0.6225217355471251
2585,bike_26947,0.30952380952380953,Model_4,467,96,Bad,0.4170804133858268
2586,bike_16010,0.30952380952380953,Model_4,390,24,Decent,0.6873050028264004
2587,bike_246,0.30952380952380953,Model_4,294,80,Bad,0.8017540712401067
2588,bike_16979,0.30952380952380953,Model_4,1622,138,Decent,0.9509286393513467
2589,bike_23570,0.30952380952380953,Model_4,422,43,Decent,0.719751378454145
2590,bike_11626,0.30952380952380953,Model_4,888,175,Decent,0.8344724060488209
2591,bike_18858,0.30952380952380953,Model_3,611,80,Decent,0.6202138969455651
2592,bike_15132,0.30952380952380953,Model_4,336,33,Decent,1.0075952485078052
2593,bike_4998,0.30952380952380953,Model_4,1078,164,Decent,0.7797907304390183
2594,bike_20668,0.30952380952380953,Model_4,421,123,Decent,0.8735990973996938
2595,bike_16708,0.30952380952380953,Model_4,44,3,Good,0.7029868490158241
2596,bike_6618,0.30952380952380953,Model_4,358,34,Decent,0.8774780763422819
2597,bike_5223,0.30952380952380953,Model_4,610,102,Decent,0.7183771656255213
2598,bike_13330,0.30952380952380953,Model_4,853,100,Bad,0.669962128238704
2599,bike_17285,0.30952380952380953,Model_3,1259,117,Bad,1.0380703646609015
2600,bike_20100,0.30952380952380953,Model_4,548,36,Decent,0.7953050842048324
2601,bike_3322,0.30952380952380953,Model_4,245,19,Decent,0.6946321810974925
2602,bike_24154,0.30952380952380953,Model_4,1279,139,Decent,0.7954335224210808
2603,bike_6719,0.30952380952380953,Model_4,1561,53,Good,0.7999741517216932
2604,bike_17881,0.30952380952380953,Model_4,214,20,Good,0.821784583642243
2605,bike_3673,0.30952380952380953,Model_4,517,34,Good,0.8628028976860389
2606,bike_23917,0.30952380952380953,Model_3,1349,107,Decent,0.85501514927356
2607,bike_15789,0.30952380952380953,Model_4,719,24,Decent,1.129965936822048
2608,bike_16809,0.30952380952380953,Model_4,654,95,Bad,0.8901728216780583
2609,bike_4922,0.30952380952380953,Model_4,880,134,Decent,0.9082518594001072
2610,bike_5829,0.30952380952380953,Model_4,701,93,Decent,0.7663870428129903
2611,bike_17150,0.30952380952380953,Model_4,234,18,Good,0.8681712679308344
2612,bike_9765,0.30952380952380953,Model_4,1881,414,Decent,0.7222774408175919
2613,bike_6938,0.30952380952380953,Model_4,1736,241,Bad,0.9059170937375196
2614,bike_24649,0.30952380952380953,Model_4,1495,224,Decent,0.8064918740517425
2615,bike_11946,0.30952380952380953,Model_4,411,69,Decent,0.956250784665579
2616,bike_25142,0.30952380952380953,Model_4,40,43,Bad,0.8407196117139677
2617,bike_22879,0.30952380952380953,Model_3,1515,176,Decent,0.8150310650018097
2618,bike_16486,0.30952380952380953,Model_4,1089,70,Good,0.751526102958495
2619,bike_17864,0.30952380952380953,Model_4,926,49,Good,0.6128991426752793
2620,bike_10143,0.30952380952380953,Model_4,450,68,Decent,0.8090119788755386
2621,bike_19301,0.30952380952380953,Model_4,278,44,Decent,1.0322457432365602
2622,bike_234,0.30952380952380953,Model_4,845,135,Decent,0.8509367401242988
2623,bike_10491,0.30952380952380953,Model_4,491,59,Good,0.7935087136066216
2624,bike_1661,0.30952380952380953,Model_4,2257,240,Bad,0.7079119532258974
2625,bike_6795,0.30952380952380953,Model_3,689,106,Decent,0.8653817645885655
2626,bike_12401,0.30952380952380953,Model_4,608,165,Bad,0.7287698320547377
2627,bike_8025,0.30952380952380953,Model_4,590,41,Good,0.779262564591329
2628,bike_10032,0.8095238095238094,Model_1,636,123,Decent,0.7686718075714286
2629,bike_25939,0.30952380952380953,Model_4,960,136,Decent,0.9246361189704236
2630,bike_6635,0.30952380952380953,Model_3,186,41,Decent,1.0118318545422025
2631,bike_215,0.30952380952380953,Model_4,335,58,Decent,0.8170086440539435
2632,bike_4706,0.30952380952380953,Model_4,437,47,Good,0.8595897677463983
2633,bike_740,0.30952380952380953,Model_3,1275,45,Good,0.8982469511781301
2634,bike_7058,0.30952380952380953,Model_4,621,80,Decent,0.7114570354158376
2635,bike_15754,0.30952380952380953,Model_4,1087,60,Good,0.8400605042845826
2636,bike_25132,0.30952380952380953,Model_4,71,46,Bad,0.7448857169517886
2637,bike_9722,0.30952380952380953,Model_4,717,80,Decent,0.764289258485826
2638,bike_27148,0.30952380952380953,Model_4,1099,126,Good,0.7859020431309096
2639,bike_26623,0.30952380952380953,Model_4,398,96,Decent,0.8464709770280384
2640,bike_9369,0.30952380952380953,Model_4,1108,221,Decent,0.7710662515095619
2641,bike_21539,0.30952380952380953,Model_4,521,28,Decent,0.8327485716319545
2642,bike_11619,0.30952380952380953,Model_4,882,88,Decent,0.8655345253186625
2643,bike_19910,0.30952380952380953,Model_4,251,21,Decent,0.8318286057426277
2644,bike_4315,0.30952380952380953,Model_4,731,127,Decent,0.9149025036079752
2645,bike_10910,0.30952380952380953,Model_4,1809,363,Bad,0.8168068530611295
2646,bike_18322,0.30952380952380953,Model_4,30,3,Good,0.8848573988040478
2647,bike_12079,0.30952380952380953,Model_4,374,83,Decent,0.9774574402631204
2648,bike_15043,0.30952380952380953,Model_4,1200,124,Decent,0.7033138519679555
2649,bike_13212,0.30952380952380953,Model_4,1582,134,Decent,0.5909647542557834
2650,bike_12395,0.30952380952380953,Model_4,377,32,Good,0.8908913494475139
2651,bike_1278,0.30952380952380953,Model_4,235,44,Decent,0.8513841980273141
2652,bike_10332,0.30952380952380953,Model_4,541,43,Decent,0.713771273043017
2653,bike_3961,0.30952380952380953,Model_4,1481,64,Decent,0.8197303636887608
2654,bike_12644,0.30952380952380953,Model_4,420,46,Good,0.9187072189055556
2655,bike_3693,0.30952380952380953,Model_4,325,35,Decent,1.1315305180722892
2656,bike_8211,0.30952380952380953,Model_4,807,64,Good,0.9311300393490852
2657,bike_18267,0.30952380952380953,Model_4,367,43,Decent,0.9054778472722104
2658,bike_22199,0.8095238095238094,Model_1,655,122,Decent,0.6657640404500331
2659,bike_110,0.30952380952380953,Model_4,513,35,Good,0.7165538770536695
2660,bike_20525,0.30952380952380953,Model_4,1273,144,Bad,0.8641468589286887
2661,bike_21058,0.30952380952380953,Model_4,469,92,Bad,1.020191112573302
2662,bike_8544,0.30952380952380953,Model_4,1123,79,Decent,0.9599456359158084
2663,bike_27845,0.30952380952380953,Model_4,159,17,Decent,0.8143142574568288
2664,bike_19827,0.30952380952380953,Model_4,370,63,Decent,0.7469279161051213
2665,bike_5932,0.8095238095238094,Model_1,612,173,Bad,0.8333449808045976
2666,bike_23614,0.30952380952380953,Model_4,524,45,Decent,0.7438350243534483
2667,bike_3432,0.30952380952380953,Model_4,563,42,Decent,1.0036358316511245
2668,bike_17218,0.8095238095238094,Model_1,591,59,Decent,0.7653441999999999
2669,bike_23631,0.30952380952380953,Model_4,234,13,Good,0.8867362104031713
2670,bike_4739,0.30952380952380953,Model_4,52,13,Decent,0.8220578634427086
2671,bike_9549,0.8095238095238094,Model_1,248,45,Decent,1.1805652110465117
2672,bike_17533,0.30952380952380953,Model_4,13,17,Bad,0.9196615622895624
2673,bike_26789,0.8095238095238094,Model_1,390,74,Bad,0.7624904995945946
2674,bike_3773,0.30952380952380953,Model_4,834,58,Decent,1.140581547041524
2675,bike_20820,0.8095238095238094,Model_1,510,72,Decent,0.5563832694444444
2676,bike_12777,0.30952380952380953,Model_3,854,247,Decent,0.7916533410302341
2677,bike_14705,0.30952380952380953,Model_4,517,74,Decent,0.7694536783969087
2678,bike_22449,0.30952380952380953,Model_4,1050,264,Bad,0.8961488646695408
2679,bike_12089,0.30952380952380953,Model_4,809,74,Decent,0.8062668466880523
2680,bike_16378,0.2857142857142857,Model_4,361,73,Decent,0.5583669003294893
2681,bike_14856,0.8095238095238094,Model_1,678,113,Decent,0.5490096636046512
2682,bike_8099,0.2857142857142857,Model_4,623,74,Decent,0.8194685726558216
2683,bike_1945,0.2857142857142857,Model_3,1989,257,Bad,0.8202671461630153
2684,bike_13372,0.2857142857142857,Model_4,543,121,Decent,0.7942015156380452
2685,bike_18305,0.2857142857142857,Model_4,294,26,Good,0.9098009789412832
2686,bike_1237,0.2857142857142857,Model_4,350,32,Decent,0.965417914262629
2687,bike_3859,0.2857142857142857,Model_4,433,94,Decent,0.8689229326081817
2688,bike_14032,0.2857142857142857,Model_4,133,11,Good,0.7938334640718563
2689,bike_4316,0.8095238095238094,Model_1,557,86,Decent,0.761425899037829
2690,bike_1257,0.2857142857142857,Model_3,532,113,Decent,0.9402628262493898
2691,bike_8980,0.2857142857142857,Model_4,503,149,Decent,0.9874991760007586
2692,bike_240,0.2857142857142857,Model_4,1685,210,Decent,0.842014699084539
2693,bike_13880,0.2857142857142857,Model_4,1113,130,Decent,0.7197827858289038
2694,bike_12814,0.2857142857142857,Model_4,469,47,Decent,0.7865456185540777
2695,bike_25242,0.2857142857142857,Model_4,471,30,Good,0.8742020569070373
2696,bike_20962,0.2857142857142857,Model_4,690,55,Decent,0.786983723042663
2697,bike_25407,0.8095238095238094,Model_1,45,13,Decent,0.7778461000000001
2698,bike_3622,0.2857142857142857,Model_4,201,31,Decent,0.8552215377446413
2699,bike_17531,0.2857142857142857,Model_4,513,153,Decent,0.9109331949495172
2700,bike_8039,0.2857142857142857,Model_4,728,55,Good,0.7672234242713807
2701,bike_14970,0.2857142857142857,Model_4,130,9,Decent,0.8491578036496349
2702,bike_3851,0.2857142857142857,Model_4,527,76,Bad,1.020997146387424
2703,bike_16545,0.2857142857142857,Model_4,866,162,Decent,0.795013284167505
2704,bike_25302,0.2857142857142857,Model_4,1678,76,Decent,0.7451587210823288
2705,bike_16410,0.2857142857142857,Model_4,1012,174,Bad,0.7830323372930696
2706,bike_21741,0.2857142857142857,Model_4,242,17,Decent,0.918457274587927
2707,bike_20349,0.8095238095238094,Model_1,275,51,Good,0.8068117796041057
2708,bike_23563,0.2857142857142857,Model_4,1295,323,Decent,0.83929766856143
2709,bike_21386,0.2857142857142857,Model_4,591,91,Bad,0.8070442199564747
2710,bike_15540,0.2857142857142857,Model_4,467,90,Decent,0.8502139795248289
2711,bike_14047,0.2857142857142857,Model_4,312,45,Decent,0.6578076920623124
2712,bike_26246,0.2857142857142857,Model_4,1097,128,Decent,0.8230635743073048
2713,bike_16390,0.2857142857142857,Model_4,2290,127,Decent,1.022097550242014
2714,bike_4892,0.2857142857142857,Model_3,533,84,Decent,0.8321101269587784
2715,bike_6976,0.8095238095238094,Model_1,1774,403,Bad,0.7693807817862969
2716,bike_21452,0.2857142857142857,Model_4,606,66,Decent,0.8770904763766669
2717,bike_25166,0.2857142857142857,Model_4,966,115,Decent,0.8710870348754856
2718,bike_1605,0.2857142857142857,Model_4,1017,197,Bad,0.8712599202146691
2719,bike_5987,0.2857142857142857,Model_3,699,107,Bad,0.6554343815561191
2720,bike_14203,0.2857142857142857,Model_4,495,37,Decent,0.8850209680187208
2721,bike_25221,0.2857142857142857,Model_4,1054,229,Bad,0.8191478178076983
2722,bike_11568,0.2857142857142857,Model_4,262,39,Good,0.9189174942528736
2723,bike_14659,0.2857142857142857,Model_4,414,112,Bad,0.9868527064562412
2724,bike_13709,0.2857142857142857,Model_4,1148,187,Decent,0.7920531546903656
2725,bike_17933,0.8095238095238094,Model_1,153,45,Decent,0.7400025354237287
2726,bike_13159,0.2857142857142857,Model_4,955,60,Good,0.8705804526234828
2727,bike_14738,0.2857142857142857,Model_4,800,63,Good,0.999838827773102
2728,bike_2146,0.2857142857142857,Model_4,175,36,Bad,0.8632476137305238
2729,bike_9457,0.8095238095238094,Model_1,380,104,Decent,0.635739806
2730,bike_9160,0.2857142857142857,Model_4,615,51,Decent,0.9086655137460258
2731,bike_216,0.2857142857142857,Model_4,1156,86,Decent,0.7715352819753041
2732,bike_12550,0.2857142857142857,Model_4,475,82,Good,0.9812932861447624
2733,bike_12864,0.2857142857142857,Model_4,984,209,Decent,0.9311869718402096
2734,bike_14037,0.2857142857142857,Model_4,1364,91,Decent,1.162662804916415
2735,bike_17834,0.2857142857142857,Model_4,732,212,Decent,0.8579170114980289
2736,bike_11882,0.2857142857142857,Model_4,1474,167,Decent,0.8941533752266976
2737,bike_2885,0.2857142857142857,Model_3,987,88,Decent,0.9960138505377228
2738,bike_21914,0.2857142857142857,Model_4,893,60,Good,0.8818460770219204
2739,bike_27666,0.2857142857142857,Model_4,670,217,Decent,0.8224084753584633
2740,bike_15696,0.2857142857142857,Model_3,2032,158,Decent,0.8989156170856044
2741,bike_7251,0.2857142857142857,Model_4,124,20,Decent,1.0337827386498222
2742,bike_15536,0.2857142857142857,Model_4,811,137,Bad,1.0241295748874408
2743,bike_11843,0.2857142857142857,Model_4,1059,178,Good,0.7442704836360492
2744,bike_12021,0.2857142857142857,Model_4,575,56,Decent,1.207704740651144
2745,bike_4491,0.2857142857142857,Model_4,596,113,Decent,0.9280196983646702
2746,bike_3905,0.8095238095238094,Model_1,964,199,Bad,0.8687405506547619
2747,bike_26329,0.2857142857142857,Model_4,778,94,Decent,0.8537302476257608
2748,bike_15116,0.2857142857142857,Model_4,534,73,Good,0.8613383992815242
2749,bike_26879,0.2857142857142857,Model_4,1872,83,Decent,0.9033565439859012
2750,bike_1948,0.2857142857142857,Model_4,1048,86,Decent,0.7552301899301523
2751,bike_19334,0.2857142857142857,Model_3,1034,302,Bad,0.7846386255596297
2752,bike_17143,0.2857142857142857,Model_3,2009,308,Bad,0.8795590725044989
2753,bike_19272,0.2857142857142857,Model_4,1386,158,Decent,0.8091244500323951
2754,bike_26371,0.2857142857142857,Model_4,171,13,Good,0.8991421994047618
2755,bike_24556,0.2857142857142857,Model_3,523,50,Decent,0.7436022056939954
2756,bike_4465,0.2857142857142857,Model_4,1031,30,Decent,1.1189602466593338
2757,bike_11005,0.2857142857142857,Model_4,526,61,Decent,0.9762927546892948
2758,bike_7621,0.2857142857142857,Model_3,1397,101,Bad,0.7757873013273787
2759,bike_9142,0.2857142857142857,Model_4,699,60,Decent,0.8292486037435972
